1428622159644;2;;
1428622278503;2;;
1428622397362;2;;
1428622516216;2;;
1428622634830;2;;
1428622753689;2;;
1428622872560;2;;
1428622991174;2;;
1428623110038;2;;
1428623170411;3;0.0111366995;
1428623171409;3;0.0;
1428623228893;2;;
1428623347765;2;;
1428623466648;2;;
1428623585276;2;;
1428623704134;2;;
1428623822990;2;;
1428623916577;3;;
1428623941829;2;;
1428624060399;2;;
1428624179212;2;;
1428624298010;2;;
1428624416779;2;;
1428624535529;2;;
1428624654267;2;;
1428624772997;2;;
1428624891712;2;;
1428625010402;2;;
1428625129087;2;;
1428625247757;2;;
1428625366420;2;;
1428625485065;2;;
1428625603695;2;;
1428625722313;2;;
1428625840923;2;;
1428625959783;2;;
1428626078385;2;;
1428626196978;2;;
1428626315810;2;;
1428626434622;2;;
1428626553424;2;;
1428626672218;2;;
1428626770459;3;0.0;
1428626791004;2;;
1428626909791;2;;
1428627028563;2;;
1428627029733;3;2.128868;
1428627030732;3;0.3865607;
1428627031733;3;0.3156375;
1428627048733;3;0.26552236;
1428627147338;2;;
1428627266102;2;;
1428627384854;2;;
1428627503619;2;;
1428627503771;3;0.2256647;
1428627516430;3;;
1428627622383;2;;
1428627741155;2;;
1428627859688;2;;
1428627978477;2;;
1428628097281;2;;
1428628216080;2;;
1428628228832;3;0.19166847;
1428628334637;2;;
1428628453444;2;;
1428628572258;2;;
1428628690826;2;;
1428628809655;2;;
1428628928232;2;;
1428629046805;2;;
1428629165636;2;;
1428629284236;2;;
1428629402837;2;;
1428629521446;2;;
1428629640052;2;;
1428629758680;2;;
1428629877570;2;;
1428629996219;2;;
1428630114864;2;;
1428630233530;2;;
1428630352198;2;;
1428630470868;2;;
1428630589546;2;;
1428630708236;2;;
1428630826931;2;;
1428630945628;2;;
1428631064333;2;;
1428631116281;3;;
1428631183031;2;;
1428631301744;2;;
1428631420446;2;;
1428631539141;2;;
1428631657838;2;;
1428631776541;2;;
1428631828250;3;0.17935948;
1428631895255;2;;
1428632013970;2;;
1428632132686;2;;
1428632251403;2;;
1428632370127;2;;
1428632488859;2;;
1428632607586;2;;
1428632726327;2;;
1428632845060;2;;
1428632963812;2;;
1428633082556;2;;
1428633201298;2;;
1428633297255;3;0.026083322;
1428633298254;3;0.0;
1428633319800;2;;
1428633438556;2;;
1428633557306;2;;
1428633676055;2;;
1428633794783;2;;
1428633913496;2;;
1428634032203;2;;
1428634150903;2;;
1428634269587;2;;
1428634388249;2;;
1428634506915;2;;
1428634625568;2;;
1428634716133;3;;
1428634744200;2;;
1428634863068;2;;
1428634981664;2;;
1428635100503;2;;
1428635219326;2;;
1428635338132;2;;
1428635456928;2;;
1428635575473;2;;
1428635694006;2;;
1428635812774;2;;
1428635931530;2;;
1428636050289;2;;
1428636169036;2;;
1428636287762;2;;
1428636406472;2;;
1428636525184;2;;
1428636643890;2;;
1428636762592;2;;
1428636881289;2;;
1428636898043;3;0.0;
1428636999990;2;;
1428637118678;2;;
1428637146577;3;1.0697093;
1428637147576;3;2.3126235;
1428637148576;3;0.31798208;
1428637163577;3;0.2702115;
1428637237357;2;;
1428637356027;2;;
1428637474693;2;;
1428637511608;3;0.22947462;
1428637593372;2;;
1428637712041;2;;
1428637830721;2;;
1428637949416;2;;
1428638068101;2;;
1428638140659;3;0.19489224;
1428638186799;2;;
1428638305508;2;;
1428638315985;3;;
1428638423982;2;;
1428638542719;2;;
1428638661459;2;;
1428638780209;2;;
1428638898975;2;;
1428639017488;2;;
1428639136269;2;;
1428639255064;2;;
1428639373611;2;;
1428639492418;2;;
1428639610981;2;;
1428639729793;2;;
1428639848349;2;;
1428639966902;2;;
1428640085704;2;;
1428640204503;2;;
1428640323062;2;;
1428640441632;2;;
1428640560451;2;;
1428640679282;2;;
1428640797873;2;;
1428640916728;2;;
1428641035583;2;;
1428641154189;2;;
1428641272806;2;;
1428641391433;2;;
1428641510056;2;;
1428641628683;2;;
1428641739843;3;0.17760105;
1428641747307;2;;
1428641865936;2;;
1428641915836;3;;
1428641984822;2;;
1428642103455;2;;
1428642222084;2;;
1428642340714;2;;
1428642440018;3;0.029600175;
1428642441018;3;0.0;
1428642459359;2;;
1428642578006;2;;
1428642696661;2;;
1428642815312;2;;
1428642933962;2;;
1428643052605;2;;
1428643171480;2;;
1428643290340;2;;
1428643408939;2;;
1428643527520;2;;
1428643646083;2;;
1428643764634;2;;
1428643883170;2;;
1428644001950;2;;
1428644120464;2;;
1428644232168;3;0.020221902;
1428644233168;3;0.043667585;
1428644235167;3;0.01670505;
1428644236168;3;0.0;
1428644239221;2;;
1428644357943;2;;
1428644476654;2;;
1428644595358;2;;
1428644714065;2;;
1428644832754;2;;
1428644951446;2;;
1428645070127;2;;
1428645188803;2;;
1428645307474;2;;
1428645426136;2;;
1428645515689;3;;
1428645545030;2;;
1428645663662;2;;
1428645782307;2;;
1428645818299;3;0.025790252;
1428645819300;3;0.043374512;
1428645822300;3;0.00849906;
1428645823300;3;0.0;
1428645900937;2;;
1428646019560;2;;
1428646114325;3;1.0688301;
1428646115324;3;2.2836096;
1428646116324;3;0.31299987;
1428646133326;3;0.26376393;
1428646138182;2;;
1428646256794;2;;
1428646375401;2;;
1428646494011;2;;
1428646575364;3;0.22390628;
1428646612632;2;;
1428646731256;2;;
1428646849882;2;;
1428646968516;2;;
1428647087167;2;;
1428647205826;2;;
1428647324490;2;;
1428647337428;3;0.1902031;
1428647443167;2;;
1428647561856;2;;
1428647680559;2;;
1428647774464;3;0.22038943;
1428647778464;3;0.1872724;
1428647799281;2;;
1428647918006;2;;
1428648036909;2;;
1428648155467;2;;
1428648274228;2;;
1428648285506;3;0.22918156;
1428648304508;3;0.18668625;
1428648391515;3;0.21775179;
1428648392980;2;;
1428648511739;2;;
1428648630502;2;;
1428648749032;2;;
1428648867827;2;;
1428648867875;2;;
1428648867971;2;;
1428648868251;2;;
1428648986644;2;;
1428649105453;2;;
1428649115541;3;;
1428649224269;2;;
1428649237585;3;0.18492782;
1428649343106;2;;
1428649461950;2;;
1428649580553;2;;
1428649699160;2;;
1428649817779;2;;
1428649936405;2;;
1428650055035;2;;
1428650173676;2;;
1428650292327;2;;
1428650410993;2;;
1428650529657;2;;
1428650648327;2;;
1428650767002;2;;
1428650885697;2;;
1428650901724;3;0.22918156;
1428650904724;3;0.18434168;
1428650916725;3;0.23006077;
1428650919726;3;0.18492782;
1428650925726;3;0.21716563;
1428651004379;2;;
1428651123048;2;;
1428651241734;2;;
1428651360435;2;;
1428651479128;2;;
1428651597829;2;;
1428651716539;2;;
1428651835270;2;;
1428651954004;2;;
1428652072747;2;;
1428652191499;2;;
1428652265838;3;0.18434168;
1428652310243;2;;
1428652356845;3;0.22947462;
1428652376848;3;0.18551397;
1428652428747;2;;
1428652547500;2;;
1428652666239;2;;
1428652715391;3;;
1428652784988;2;;
1428652903762;2;;
1428653022536;2;;
1428653141319;2;;
1428653260113;2;;
1428653272922;3;0.2285954;
1428653275922;3;0.19137539;
1428653287923;3;0.22888848;
1428653289923;3;0.1852209;
1428653378898;2;;
1428653497690;2;;
1428653616493;2;;
1428653705958;3;0.22918156;
1428653719959;3;0.18492782;
1428653735314;2;;
1428653853857;2;;
1428653972668;2;;
1428654091494;2;;
1428654210336;2;;
1428654236002;3;0.21745871;
1428654329181;2;;
1428654447772;2;;
1428654566622;2;;
1428654685207;2;;
1428654804048;2;;
1428654922650;2;;
1428655041524;2;;
1428655148078;3;0.18463476;
1428655160162;2;;
1428655278805;2;;
1428655397444;2;;
1428655516345;2;;
1428655635006;2;;
1428655753666;2;;
1428655872331;2;;
1428655991006;2;;
1428656109676;2;;
1428656113158;3;0.21306264;
1428656118159;3;0.18053176;
1428656141161;3;0.22390628;
1428656143161;3;0.18229018;
1428656228339;2;;
1428656315243;3;;
1428656346995;2;;
1428656465907;2;;
1428656541194;3;0.2285954;
1428656550194;3;0.18434168;
1428656584576;2;;
1428656703491;2;;
1428656822169;2;;
1428656940866;2;;
1428657059566;2;;
1428657178270;2;;
1428657207250;3;0.22918156;
1428657207345;3;0.22918156;
1428657211250;3;0.19313382;
1428657225251;3;0.22918156;
1428657229251;3;0.18434168;
1428657229300;3;0.18434168;
1428657296973;2;;
1428657415668;2;;
1428657534370;2;;
1428657653087;2;;
1428657771796;2;;
1428657890518;2;;
1428658009246;2;;
1428658127981;2;;
1428658246716;2;;
1428658365456;2;;
1428658375348;3;0.21423493;
1428658484171;2;;
1428658602884;2;;
1428658721568;2;;
1428658840297;2;;
1428658958882;2;;
1428659077314;2;;
1428659195892;2;;
1428659314399;2;;
1428659433142;2;;
1428659551638;2;;
1428659670357;2;;
1428659789054;2;;
1428659907720;2;;
1428659915094;3;;
1428660026449;2;;
1428660145118;2;;
1428660263723;2;;
1428660382457;2;;
1428660501296;2;;
1428660620221;2;;
1428660738966;2;;
1428660857765;2;;
1428660976365;2;;
1428661095016;2;;
1428661213719;2;;
1428661332442;2;;
1428661451191;2;;
1428661569971;2;;
1428661688719;2;;
1428661688885;2;;
1428661807253;2;;
1428661925842;2;;
1428661975007;3;0.23797369;
1428662044519;2;;
1428662163086;2;;
1428662281811;2;;
1428662400476;2;;
1428662519099;2;;
1428662637713;2;;
1428662756328;2;;
1428662874936;2;;
1428662993537;2;;
1428663112135;2;;
1428663230724;2;;
1428663349297;2;;
1428663467864;2;;
1428663586429;2;;
1428663704987;2;;
1428663823553;2;;
1428663942113;2;;
1428664060911;2;;
1428664179466;2;;
1428664298008;2;;
1428664416802;2;;
1428664535589;2;;
1428664654139;2;;
1428664772676;2;;
1428664891219;2;;
1428665009766;2;;
1428665128559;2;;
1428665247132;2;;
1428665365744;2;;
1428665484404;2;;
1428665574858;3;0.24471432;
1428665603069;2;;
1428665721724;2;;
1428665761961;3;0.20192595;
1428665840365;2;;
1428665959139;2;;
1428666077805;2;;
1428666196589;2;;
1428666315452;2;;
1428666434139;2;;
1428666552896;2;;
1428666671451;2;;
1428666790041;2;;
1428666908675;2;;
1428667027356;2;;
1428667082071;3;0.2368014;
1428667085070;3;0.19606453;
1428667114796;3;;
1428667143076;3;0.22888848;
1428667146067;2;;
1428667148104;3;0.19371995;
1428667148266;3;0.19371995;
1428667264798;2;;
1428667383549;2;;
1428667502319;2;;
1428667614115;3;0.23738754;
1428667621104;2;;
1428667739876;2;;
1428667858556;2;;
1428667977391;2;;
1428668096160;2;;
1428668214882;2;;
1428668333515;2;;
1428668452084;2;;
1428668570841;2;;
1428668689555;2;;
1428668808233;2;;
1428668926881;2;;
1428669045503;2;;
1428669164099;2;;
1428669282670;2;;
1428669401229;2;;
1428669519793;2;;
1428669638601;2;;
1428669757155;2;;
1428669875706;2;;
1428669994254;2;;
1428670112777;2;;
1428670231305;2;;
1428670349850;2;;
1428670468409;2;;
1428670587250;2;;
1428670705921;2;;
1428670714646;3;;
1428670824714;2;;
1428670828382;3;0.20163287;
1428670943586;2;;
1428671062249;2;;
1428671180941;2;;
1428671299649;2;;
1428671343424;3;0.23943904;
1428671418358;2;;
1428671537004;2;;
1428671602446;3;0.19899523;
1428671655583;2;;
1428671774229;2;;
1428671892987;2;;
1428672011593;2;;
1428672130261;2;;
1428672248981;2;;
1428672367507;2;;
1428672486325;2;;
1428672605170;2;;
1428672724046;2;;
1428672842697;2;;
1428672961622;2;;
1428673080300;2;;
1428673198992;2;;
1428673317951;2;;
1428673436674;2;;
1428673555396;2;;
1428673674133;2;;
1428673776627;3;0.23123305;
1428673781627;3;0.18756546;
1428673792891;2;;
1428673908638;3;0.22390628;
1428673911659;2;;
1428673912638;3;0.18844467;
1428673919639;3;0.2277162;
1428673922639;3;0.18903083;
1428674030447;2;;
1428674149239;2;;
1428674268046;2;;
1428674314495;3;;
1428674386869;2;;
1428674505704;2;;
1428674624548;2;;
1428674743151;2;;
1428674862013;2;;
1428674951724;3;0.22126864;
1428674961724;3;0.1852209;
1428674980868;2;;
1428675099711;2;;
1428675114737;3;0.23152612;
1428675126738;3;0.18756546;
1428675142740;3;0.23211226;
1428675146740;3;0.19489224;
1428675165741;3;0.22449242;
1428675170742;3;0.18815161;
1428675218547;2;;
1428675337358;2;;
1428675456179;2;;
1428675575028;2;;
1428675693638;2;;
1428675812247;2;;
1428675930851;2;;
1428676049462;2;;
1428676168084;2;;
1428676286705;2;;
1428676405587;2;;
1428676431847;3;0.22830234;
1428676444848;3;0.18639319;
1428676524215;2;;
1428676642844;2;;
1428676761745;2;;
1428676880652;2;;
1428676999566;2;;
1428677118241;2;;
1428677236928;2;;
1428677355612;2;;
1428677474308;2;;
1428677592999;2;;
1428677711685;2;;
1428677830378;2;;
1428677914344;3;;
1428677949078;2;;
1428678067782;2;;
1428678186479;2;;
1428678305182;2;;
1428678423882;2;;
1428678496017;3;0.22830234;
1428678500018;3;0.18492782;
1428678537020;3;0.22947462;
1428678540020;3;0.18492782;
1428678542584;2;;
1428678661518;2;;
1428678780444;2;;
1428678899377;2;;
1428679018063;2;;
1428679136746;2;;
1428679255436;2;;
1428679374134;2;;
1428679492834;2;;
1428679611552;2;;
1428679730263;2;;
1428679848969;2;;
1428679967678;2;;
1428680086384;2;;
1428680205095;2;;
1428680324060;2;;
1428680442769;2;;
1428680561742;2;;
1428680680459;2;;
1428680799176;2;;
1428680917898;2;;
1428681036862;2;;
1428681155562;2;;
1428681274269;2;;
1428681393062;2;;
1428681511700;2;;
1428681514194;3;;
1428681630407;2;;
1428681749110;2;;
1428681867812;2;;
1428681986533;2;;
1428682105256;2;;
1428682139167;3;0.18258326;
1428682223982;2;;
1428682461425;2;;
1428682580134;2;;
1428682699101;2;;
1428682817818;2;;
1428682936541;2;;
1428683055265;2;;
1428683173981;2;;
1428683292696;2;;
1428683411399;2;;
1428683530372;2;;
1428683649075;2;;
1428683767781;2;;
1428683886481;2;;
1428684005166;2;;
1428684124107;2;;
1428684242804;2;;
1428684361496;2;;
1428684480178;2;;
1428684598871;2;;
1428684717574;2;;
1428684836298;2;;
1428684955013;2;;
1428685073735;2;;
1428685114044;3;;
1428685192506;2;;
1428685192551;2;;
1428685311316;2;;
1428685429887;2;;
1428685548703;2;;
1428685667444;2;;
1428685739017;3;0.18199712;
1428685786276;2;;
1428685904961;2;;
1428686023640;2;;
1428686142328;2;;
1428686261257;2;;
1428686380061;2;;
1428686499152;2;;
1428686617315;2;;
1428686735987;2;;
1428686854897;2;;
1428686973551;2;;
1428687092192;2;;
1428687210842;2;;
1428687329506;2;;
1428687448179;2;;
1428687566858;2;;
1428687685543;2;;
1428687804221;2;;
1428687922900;2;;
1428688041579;2;;
1428688160254;2;;
1428688278928;2;;
1428688397845;2;;
1428688516511;2;;
1428688635434;2;;
1428688713895;3;;
1428688754112;2;;
1428688872793;2;;
1428688991469;2;;
1428689110141;2;;
1428689228807;2;;
1428689338868;3;0.18082483;
1428689347459;2;;
1428689466094;2;;
1428689584721;2;;
1428689703359;2;;
1428689822255;2;;
1428689940909;2;;
1428690059572;2;;
1428690178243;2;;
1428690296911;2;;
1428690415580;2;;
1428690534254;2;;
1428690652930;2;;
1428690771603;2;;
1428690890278;2;;
1428691008964;2;;
1428691127630;2;;
1428691246549;2;;
1428691365226;2;;
1428691483907;2;;
1428691602592;2;;
1428691721253;2;;
1428691839914;2;;
1428691958578;2;;
1428692077230;2;;
1428692195873;2;;
1428692313746;3;;
1428692314527;2;;
1428692433177;2;;
1428692551830;2;;
1428692670492;2;;
1428692789166;2;;
1428692907851;2;;
1428692938718;3;0.17965254;
1428693026536;2;;
1428693145229;2;;
1428693182235;3;0.22419934;
1428693194236;3;0.17965254;
1428693263899;2;;
1428693382554;2;;
1428693501465;2;;
1428693620376;2;;
1428693739028;2;;
1428693857686;2;;
1428693976344;2;;
1428694095004;2;;
1428694213668;2;;
1428694332566;2;;
1428694451224;2;;
1428694569877;2;;
1428694688517;2;;
1428694807143;2;;
1428694925779;2;;
1428695044418;2;;
1428695163303;2;;
1428695281947;2;;
1428695400603;2;;
1428695519264;2;;
1428695637923;2;;
1428695756846;2;;
1428695875515;2;;
1428695913596;3;;
1428695994177;2;;
1428696112837;2;;
1428696231492;2;;
1428696350154;2;;
1428696468801;2;;
1428696587461;2;;
1428696706374;2;;
1428696793558;3;0.17935948;
1428696825035;2;;
1428696943677;2;;
1428697062314;2;;
1428697181203;2;;
1428697300101;2;;
1428697418738;2;;
1428697537366;2;;
1428697656005;2;;
1428697774640;2;;
1428697893276;2;;
1428698011917;2;;
1428698130565;2;;
1428698249213;2;;
1428698367847;2;;
1428698486487;2;;
1428698605128;2;;
1428698723763;2;;
1428698842390;2;;
1428698961031;2;;
1428699079678;2;;
1428699198324;2;;
1428699316969;2;;
1428699435607;2;;
1428699513447;3;;
1428699554240;2;;
1428699672865;2;;
1428699791487;2;;
1428699910092;2;;
1428700028953;2;;
1428700147561;2;;
1428700266170;2;;
1428700384794;2;;
1428700393410;3;0.17877333;
1428700503670;2;;
1428700622554;2;;
1428700741451;2;;
1428700860102;2;;
1428700978754;2;;
1428701097407;2;;
1428701216061;2;;
1428701334710;2;;
1428701453357;2;;
1428701540932;3;0.030186318;
1428701541931;3;0.0;
1428701572243;2;;
1428701690873;2;;
1428701809759;2;;
1428701928379;2;;
1428702047232;2;;
1428702165818;2;;
1428702284390;2;;
1428702403195;2;;
1428702521993;2;;
1428702640776;2;;
1428702759534;2;;
1428702878282;2;;
1428702997019;2;;
1428703113299;3;;
1428703115739;2;;
1428703234443;2;;
1428703353136;2;;
1428703471809;2;;
1428703590464;2;;
1428703709091;2;;
1428703827720;2;;
1428703946331;2;;
1428704064928;2;;
1428704183516;2;;
1428704302081;2;;
1428704420643;2;;
1428704539195;2;;
1428704657739;2;;
1428704776520;2;;
1428704895298;2;;
1428705014070;2;;
1428705132574;2;;
1428705141215;3;0.0;
1428705251313;2;;
1428705370059;2;;
1428705488784;2;;
1428705607248;2;;
1428705725701;2;;
1428705844391;2;;
1428705963071;2;;
1428706081750;2;;
1428706200425;2;;
1428706319099;2;;
1428706437761;2;;
1428706556413;2;;
1428706608355;3;1.930752;
1428706609354;3;0.4765335;
1428706610354;3;0.3308772;
1428706619355;3;0.28076205;
1428706675060;2;;
1428706713151;3;;
1428706793697;2;;
1428706901378;3;0.23826675;
1428706912339;2;;
1428707030959;2;;
1428707149588;2;;
1428707268237;2;;
1428707386888;2;;
1428707505537;2;;
1428707538431;3;0.20221901;
1428707624200;2;;
1428707742863;2;;
1428707861540;2;;
1428707979973;2;;
1428708098669;2;;
1428708217365;2;;
1428708336069;2;;
1428708454787;2;;
1428708573519;2;;
1428708692021;2;;
1428708810786;2;;
1428708929564;2;;
1428709048351;2;;
1428709166897;2;;
1428709285441;2;;
1428709403984;2;;
1428709522539;2;;
1428709641100;2;;
1428709759918;2;;
1428709878481;2;;
1428709997060;2;;
1428710115636;2;;
1428710234221;2;;
1428710313002;3;;
1428710353054;2;;
1428710471641;2;;
1428710590216;2;;
1428710709037;2;;
1428710827609;2;;
1428710946191;2;;
1428711064760;2;;
1428711137967;3;0.1831694;
1428711183597;2;;
1428711302180;2;;
1428711420772;2;;
1428711539381;2;;
1428711657986;2;;
1428711776600;2;;
1428711895467;2;;
1428712014093;2;;
1428712132717;2;;
1428712251345;2;;
1428712369976;2;;
1428712488603;2;;
1428712607242;2;;
1428712725868;2;;
1428712844511;2;;
1428712963144;2;;
1428713081787;2;;
1428713200419;2;;
1428713319041;2;;
1428713437668;2;;
1428713556302;2;;
1428713674920;2;;
1428713793533;2;;
1428713912166;2;;
1428713912854;3;;
1428714030805;2;;
1428714149458;2;;
1428714268128;2;;
1428714386802;2;;
1428714505473;2;;
1428714624136;2;;
1428714737818;3;0.17965254;
1428714742798;2;;
1428714861457;2;;
1428714980120;2;;
1428715098788;2;;
1428715217450;2;;
1428715256075;3;0.0049822074;
1428715257073;3;0.0;
1428715336111;2;;
1428715454781;2;;
1428715573447;2;;
1428715692097;2;;
1428715810737;2;;
1428715929364;2;;
1428716047985;2;;
1428716166598;2;;
1428716285179;2;;
1428716404005;2;;
1428716522566;2;;
1428716641117;2;;
1428716759656;2;;
1428716878178;2;;
1428716996678;2;;
1428717115172;2;;
1428717233909;2;;
1428717352628;2;;
1428717471337;2;;
1428717512706;3;;
1428717589775;2;;
1428717708460;2;;
1428717827140;2;;
1428717945799;2;;
1428718064447;2;;
1428718183078;2;;
1428718301696;2;;
1428718420300;2;;
1428718538907;2;;
1428718657500;2;;
1428718776084;2;;
1428718856650;3;0.0;
1428718894663;2;;
1428719013224;2;;
1428719129398;3;0.5439398;
1428719130397;3;2.442747;
1428719131398;3;0.32032666;
1428719131780;2;;
1428719146399;3;0.27050456;
1428719250335;2;;
1428719368888;2;;
1428719487433;2;;
1428719547435;3;0.2297677;
1428719606232;2;;
1428719724786;2;;
1428719843353;2;;
1428719962175;2;;
1428720080764;2;;
1428720191488;3;0.19518532;
1428720199351;2;;
1428720317945;2;;
1428720436562;2;;
1428720555187;2;;
1428720673832;2;;
1428720792494;2;;
1428720911175;2;;
1428721029857;2;;
1428721112557;3;;
1428721148532;2;;
1428721267217;2;;
1428721385899;2;;
1428721504581;2;;
1428721623267;2;;
1428721741941;2;;
1428721860630;2;;
1428721979318;2;;
1428722098024;2;;
1428722216746;2;;
1428722335467;2;;
1428722453945;2;;
1428722572673;2;;
1428722691414;2;;
1428722810150;2;;
1428722928636;2;;
1428723047382;2;;
1428723165886;2;;
1428723284647;2;;
1428723403418;2;;
1428723522186;2;;
1428723640944;2;;
1428723759705;2;;
1428723790445;3;0.17935948;
1428723878472;2;;
1428723997239;2;;
1428724116006;2;;
1428724234759;2;;
1428724353518;2;;
1428724472030;2;;
1428724590789;2;;
1428724709550;2;;
1428724712409;3;;
1428724828319;2;;
1428724947104;2;;
1428725065907;2;;
1428725184466;2;;
1428725303031;2;;
1428725421601;2;;
1428725449927;3;0.025790252;
1428725450926;3;0.0;
1428725540173;2;;
1428725658992;2;;
1428725777545;2;;
1428725896340;2;;
1428726015125;2;;
1428726133893;2;;
1428726252641;2;;
1428726371380;2;;
1428726489852;2;;
1428726608303;2;;
1428726726999;2;;
1428726845676;2;;
1428726964340;2;;
1428727082997;2;;
1428727201641;2;;
1428727320268;2;;
1428727438880;2;;
1428727557489;2;;
1428727676096;2;;
1428727794686;2;;
1428727913265;2;;
1428728031840;2;;
1428728150403;2;;
1428728268955;2;;
1428728312261;3;;
1428728387757;2;;
1428728506296;2;;
1428728624831;2;;
1428728743348;2;;
1428728861861;2;;
1428728980450;2;;
1428729050230;3;0.0;
1428729099111;2;;
1428729172239;3;2.1112838;
1428729173237;3;0.39564592;
1428729174237;3;0.31739593;
1428729188239;3;0.26845306;
1428729217604;2;;
1428729336095;2;;
1428729454823;2;;
1428729573297;2;;
1428729588272;3;0.22800927;
1428729691782;2;;
1428729810504;2;;
1428729928984;2;;
1428730047470;2;;
1428730166209;2;;
1428730227326;3;0.19371995;
